% Model:              steadyNS.mph
% Version:            COMSOL 5.6.0.341
% Date:               Mar 15 2022, 21:59
% Dimension:          2
% Nodes:              2601
% Expressions:        3
% Description:        速度场，x 分量, 速度场，y 分量, 压力
% Length unit:        null
% x                       y                        u                        v                        p
0.9200000000000006        0.02000000000000921      -6.683673910216214E-4    -3.7114748736675004E-4   0.5635818551649824
0                         0.939999999999998        0                        0                        0.07028865143811013
0.020000000000000604      0.939999999999998        -0.002612913892425031    -0.005106340514021094    0.06995689598924323
0.9400000000000006        0                        0                        0                        0.5635243161698024
0.9400000000000005        0.02000000000000941      -1.470601587878058E-4    -1.8574377047845313E-4   0.5634939813215079
0                         0.9599999999999979       0                        0                        0.06979321354077282
0.02000000000000041       0.959999999999998        -0.001279966899728379    -0.0015306601700432665   0.06959479552056196
0.9600000000000004        0                        0                        0                        0.56343516476516
0.9600000000000004        0.02000000000000961      6.815012069741477E-5     -2.6063136000481917E-5   0.5634220218318325
0                         0.9799999999999978       0                        0                        0.06940678161706751
0.020000000000000205      0.9799999999999978       -1.122781438010864E-4    -1.0727962574339184E-4   0.06929093453795752
0.9800000000000002        0                        0                        0                        0.5633886991064009
0.9800000000000002        0.02000000000000981      6.327613051222159E-5     6.33057261593096E-5      0.5633822054830026
0                         1                        0                        0                        0.06929476452143593
0.020000000000000004      1                        0                        0                        0.0691846684554191
1                         0                        0                        0                        0.5633823103597664
1                         0.02000000000001001      0                        0                        0.5633761660257147
0.0400000000000002        0.9799999999999979       -0.0013792046200693537   -0.0010740215539182074   0.06896968084501032
0.04000000000000001       1                        0                        0                        0.06879725993705242
0.9800000000000002        0.04000000000000961      -1.663875189254296E-5    7.615396645526726E-5     0.5633418659035023
1                         0.040000000000009805     0                        0                        0.5633312437574026
0.060000000000000206      0.9799999999999981       -0.0043571251020155235   -0.0020622704521998524   0.06852822125713552
0.06000000000000001       1                        0                        0                        0.06823284895619501
0.9800000000000004        0.06000000000000942      -1.4369506136350211E-4   -9.377391735011689E-5    0.5632692613019228
1                         0.0600000000000096       0                        0                        0.5632455474110848
0.08000000000000021       0.979999999999998        -0.00906232103330798     -0.002992075781909976    0.06803419685771173
0.08000000000000002       1                        0                        0                        0.0676061213335851
0.9800000000000002        0.0800000000000092       -2.7127107207634566E-4   -4.90420560186356E-4     0.5631772578460977
1                         0.0800000000000094       0                        0                        0.5631377799104355
0.10000000000000024       0.979999999999998        -0.015521624914840448    -0.003982529762545035    0.06751143773730581
0.10000000000000003       1                        0                        0                        0.0669413492036587
0.9800000000000004        0.10000000000000901      -3.8654932252436114E-4   -0.0011057735195608052   0.5630743441081565
1                         0.10000000000000919      0                        0                        0.563019534896647
0.12000000000000018       0.9799999999999982       -0.023949410833683207    -0.005148323084604586    0.06697750955828517
0.12000000000000002       1                        0                        0                        0.06624752489501004
0.9800000000000001        0.12000000000000881      -4.895316426107483E-4    -0.0019197753801597306   0.5629654969243626
1                         0.12000000000000899      0                        0                        0.5628963403657669
0.14000000000000018       0.9799999999999981       -0.03469557190574803     -0.006545302514992897    0.06647261202147926
0.14                      1                        0                        0                        0.06556080555131888
0.9800000000000002        0.14000000000000862      -5.852265409791137E-4    -0.0029160005611497393   0.562852941383919
1                         0.14000000000000878      0                        0                        0.5627701596221044
0.1600000000000002        0.9799999999999981       -0.0481304118594065      -0.008161406289386964    0.06608159271028313
0.16000000000000003       1                        0                        0                        0.06497032585629763
0.9800000000000002        0.1600000000000084       -6.796884824419074E-4    -0.004087353631150736    0.562737486611128
1                         0.16000000000000858      0                        0                        0.5626412338713594
0.1800000000000002        0.9799999999999981       -0.06451845148415852     -0.009919150772353445    0.06595413267680457
0.18000000000000002       1                        0                        0                        0.06463988678423205
0.9800000000000001        0.1800000000000082       -7.78127024869899E-4     -0.005436431019313515    0.5626195594131437
1                         0.18000000000000838      0                        0                        0.562509431813192
0.20000000000000018       0.9799999999999982       -0.08389169914658992     -0.011674244261353188    0.06632804606301636
0.2                       1                        0                        0                        0.06483225171095626
0.9800000000000004        0.200000000000008        -8.84135455425081E-4     -0.006973460058538273    0.5624999589616071
1                         0.20000000000000817      0                        0                        0.5623751428640218
0.2200000000000002        0.9799999999999981       -0.1059196302347902      -0.013209909383082195    0.06755571443524805
0.22000000000000003       1                        0                        0                        0.0659369523678738
0.9800000000000002        0.2200000000000078       -9.995447507575449E-4    -0.008713347454323913    0.5623803495512053
1                         0.22000000000000797      0                        0                        0.5622398195078642
0.2400000000000002        0.9799999999999984       -0.12977769797965302     -0.014232736517773414    0.07012955655302602
0.24000000000000005       1                        0                        0                        0.06849801364818452
0.9800000000000003        0.24000000000000765      -0.0011245893323269481   -0.010672693623226192    0.5622635639004977
1                         0.24000000000000776      0                        0                        0.5621062803785777
0.26000000000000023       0.9799999999999984       -0.15401500082180572     -0.014364093158293003    0.07470061400725503
0.26000000000000006       1                        0                        0                        0.07323587720652791
0.9800000000000004        0.26000000000000734      -0.001258180766470796    -0.012867164047509387    0.5621537876024437
1                         0.26000000000000756      0                        0                        0.5619788723636978
0.28000000000000025       0.9799999999999984       -0.17639296458612277     -0.013103417571930787    0.08208083380379282
0.2800000000000001        1                        0                        0                        0.08105317848529582
0.98                      0.2800000000000072       -0.0013981684516235799   -0.015309319493612743    0.5620566810676101
1                         0.28000000000000735      0                        0                        0.5618635642597074
0.30000000000000027       0.9799999999999985       -0.19362153551696681     -0.009762027463363564    0.09321242741758311
0.3000000000000001        1                        0                        0                        0.09302350394245006
0.9800000000000003        0.300000000000007        -0.0015415364053940005   -0.01800685202973183     0.5619794719274706
1                         0.30000000000000715      0                        0                        0.5617680128541831
0.32000000000000034       0.9799999999999983       -0.2008974616263889      -0.003228787948704697    0.10907848781408787
0.3200000000000001        1                        0                        0                        0.11032688171252242
0.98                      0.3200000000000067       -0.0016845387367703409   -0.020961128734244654    0.5619310264705003
1                         0.32000000000000695      0                        0                        0.5617016115678679
0.34000000000000036       0.9799999999999986       -0.19084038016302418     0.00854586192309185      0.13042354653657282
0.34000000000000014       1                        0                        0                        0.1340550233364739
0.9800000000000003        0.34000000000000663      -0.0018228080260314986   -0.024165975369027225    0.5619218884597982
1                         0.34000000000000674      0                        0                        0.5616755076647202
0.36000000000000026       0.9799999999999984       -0.15081135190045164     0.03015482825569693      0.1570068996899398
0.36000000000000015       1                        0                        0                        0.16474426638564946
0.9800000000000004        0.3600000000000064       -0.001951480149957051    -0.02760669885879763     0.5619642607651176
1                         0.36000000000000654      0                        0                        0.5617025596375134
0.3800000000000004        0.9799999999999986       -0.053297779600613174    0.07704800646438809      0.1839014151117814
0.38000000000000017       1                        0                        0                        0.2026363318740658
0.9800000000000002        0.3800000000000062       -0.002065371162475819    -0.03125941486434101     0.5620719003811858
1                         0.38000000000000633      0                        0                        0.561797202019444
0.40000000000000013       0.9799999999999989       0.10270507056885796      0.23130287510178654      0.16756933719937134
0.4                       1                        0                        0                        0.1816184068813226
0.9800000000000003        0.400000000000006        -0.0021592246624785993   -0.035090791231512715    0.56225989979757
1                         0.40000000000000613      0                        0                        0.5619751889928928
0.42000000000000026       0.9799999999999988       0.16652374754531643      0.5185667676392984       0.10714106350066761
0.42000000000000015       1                        0.017537817128538795     0.626266650491108        0.039343674430784514
0.9800000000000001        0.4200000000000058       -0.00222802945511429     -0.039058329745528884    0.5625443360647888
1                         0.4200000000000059       0                        0                        0.5622531986872216
0.4400000000000003        0.9799999999999989       0.12285402854077408      0.7409695812316585       0.06217334809885097
0.44000000000000017       1                        0.007316998299985848     0.7784375280796031       0.006704817201533359
0.9800000000000006        0.4400000000000056       -0.0022673921937440104   -0.04311128921171652     0.5629417822711585
1                         0.4400000000000057       0                        0                        0.5626482954912412
0.4600000000000003        0.9799999999999989       0.07991785255891608      0.8877885971651541       0.04829063586160931
0.4600000000000002        1                        0.006850378559731407     0.9224751409941706       0.008908766166442907
0.9800000000000001        0.4600000000000054       -0.0022739376983836046   -0.04719230947402703     0.5634686938828107
1                         0.4600000000000055       0                        0                        0.5631772669121275
0.4800000000000004        0.9799999999999988       0.043495294255852475     1.0026765068998524       0.0445225787069762
0.4800000000000003        1                        0.0038734529769450386    1.0325370565663816       0.008763877298965918
0.9800000000000003        0.4800000000000052       -0.0022456989096983847   -0.05123973247717059     0.5641407028427529
1                         0.4800000000000053       0                        0                        0.5638558733811081
0.5000000000000006        0.9799999999999992       0.009191541277623703     1.088835353979279        0.04565623351454646
0.5000000000000004        1                        8.929969015090616E-4     1.1195150617436227       0.009226040694025514
0.9800000000000003        0.500000000000005        -0.0021824499403932515   -0.055190538317870214    0.5649718737715096
1                         0.5000000000000051       0                        0                        0.5646980714875629
0.5200000000000006        0.9799999999999992       -0.027748390469807576    1.1515769214323215       0.0500488101460551
0.5200000000000005        1                        -0.00298709655003976     1.1858418556193941       0.009783194232781197
0.9800000000000004        0.5200000000000046       -0.002085931418163211    -0.058983727010100524    0.5659739957141372
1                         0.5200000000000049       0                        0                        0.5657152896494533
0.5400000000000006        0.9799999999999991       -0.06830119492737724     1.1958635631763572       0.056716926545397735
0.5400000000000005        1                        -0.008200346973582632    1.232838886023728        0.012748340018121272
0.9800000000000003        0.5400000000000046       -0.001959924836153619    -0.06256389364444248     0.567155995507775
1                         0.5400000000000047       0                        0                        0.5669158479141108
0.5600000000000007        0.9799999999999991       -0.11111294354000874     1.2204799000424393       0.06772503811178446
0.5600000000000006        1                        -0.014308081234208634    1.2596756004052576       0.018615672945541843
0.98                      0.5600000000000044       -0.0018101455348378277   -0.06588468577531406     0.568523565251532
1                         0.5600000000000045       0                        0                        0.5683046195284219
0.5800000000000006        0.979999999999999        -0.15977561094002043     1.2269978651015037       0.08354499921400188
0.5800000000000007        1                        -0.020658623441031428    1.2730323846730032       0.02397963409381055
0.9800000000000006        0.5800000000000042       -0.0016439069332756175   -0.06891177745963067     0.5700790937309531
1                         0.5800000000000043       0                        0                        0.5698830250999891
0.6000000000000009        0.9799999999999989       -0.21666242959739243     1.2124996632535934       0.10331974967246302
0.6000000000000008        1                        -0.02791488037440835     1.2670299685273436       0.02922634817928014
0.9800000000000005        0.600000000000004        -0.001469497290436503    -0.07162489665072262     0.5718219653630305
1                         0.6000000000000041       0                        0                        0.5716494332459816
0.6200000000000009        0.9799999999999993       -0.28414362045506925     1.169927965612901        0.12925606304066597
0.6200000000000008        1                        -0.03563331840947761     1.2361712432478513       0.035229639971034864
0.9800000000000003        0.6200000000000038       -0.0012952194237184677   -0.0740183844254072      0.5737492588760735
1                         0.6200000000000039       0                        0                        0.5735999975120136
0.640000000000001         0.9799999999999993       -0.370209440094722       1.0883938431958242       0.16284450346128382
0.6400000000000009        1                        -0.04382409091163983     1.1715946784294553       0.04028702645729646
0.9800000000000004        0.6400000000000036       -0.0011280758333789673   -0.07609968152449054     0.5758568165834428
1                         0.6400000000000037       0                        0                        0.5757299015445909
0.6600000000000009        0.9799999999999995       -0.4810620041080913      0.9475072868529121       0.20609112628207588
0.6600000000000009        1                        -0.04459801820419995     1.0430452095095295       0.032119270340371306
0.9800000000000003        0.6600000000000036       -9.720871732119337E-4    -0.07788516105406189     0.5781405796815704
1                         0.6600000000000035       0                        0                        0.5780349121368479
0.6800000000000012        0.9799999999999994       -0.579015727677037       0.6809179682966172       0.3031042438275036
0.6800000000000009        1                        -0.0597465716626822      0.8515387356895207       0.07906768484056513
0.9800000000000005        0.6800000000000034       -8.262362838894788E-4    -0.07939270204733899     0.5805980056137234
1                         0.6800000000000033       0                        0                        0.580513043943545
0.7000000000000001        0.9799999999999993       -0.507839749496888       0.3425920131226628       0.46630761113266567
0.7                       1                        0                        0                        0.41807521306632234
0.98                      0.7000000000000032       -6.820947741590324E-4    -0.08063047377968588     0.5832292674109745
1                         0.7000000000000031       0                        0                        0.5831660225719981
0.7200000000000001        0.9799999999999995       -0.2898059169831744      0.14222537371875948      0.6049058716881988
0.72                      1                        0                        0                        0.6166318334233091
0.9800000000000006        0.7200000000000027       -5.213233262720301E-4    -0.08158165579223238     0.5860378053768103
1                         0.7200000000000029       0                        0                        0.5860000743200364
0.74                      0.9799999999999995       -0.1301296114567652      0.08284390349206008      0.6477986567043904
0.74                      1                        0                        0                        0.6553421584248258
0.9800000000000005        0.7400000000000025       -3.1347441724991436E-4   -0.08218542506503167     0.5890296381654009
1                         0.7400000000000027       0                        0                        0.5890253670357778
0.76                      0.9799999999999993       -0.029150443448500266    0.045322168211170966     0.6542704749090862
0.76                      1                        0                        0                        0.6601982369717869
0.9800000000000002        0.7600000000000023       -1.4965710268776292E-5   -0.08231573927692896     0.5922106581405645
1                         0.7600000000000025       0                        0                        0.5922531773267384
0.78                      0.9799999999999996       0.030198698470688255     0.02425759866231008      0.6497839688165699
0.78                      1                        0                        0                        0.6534058969076304
0.9800000000000004        0.7800000000000021       4.2919650226220683E-4    -0.08176161687288336     0.5955809855817084
1                         0.7800000000000022       0                        0                        0.5956896293312465
0.8                       0.9799999999999998       0.061894481498577514     0.010938339950079555     0.6421066721666532
0.8                       1                        0                        0                        0.6441541885840157
0.9800000000000004        0.8000000000000019       0.0010784997020947583    -0.08021602748794782     0.5991254898866448
1                         0.800000000000002        0                        0                        0.5993248366520789
0.8200000000000001        0.9799999999999995       0.07499964253776466      0.002289242263610081     0.6345903630725941
0.8200000000000001        1                        0                        0                        0.6354631966332417
0.9800000000000004        0.8200000000000017       0.001981680075327451     -0.07728492950948344     0.6028001400121507
1                         0.8200000000000018       0                        0                        0.6031169291090789
0.8400000000000001        0.9799999999999998       0.07563301903583713      -0.0031393802123022927   0.628469925676497
0.8400000000000001        1                        0                        0                        0.6285149893992271
